Product Category,Sub Category,Unit Cost,Unit Price
Woman Shoes,Loafers,660,657
Man Shoes,Sneakers,765,755.67
Woman Shoes,Boots,157.5,174
Man Shoes,Sneakers,188.33,177.67
Man Shoes,Sneakers,"2,320.00","2,352.00"
Man Shoes,Sneakers,270,308
Clothing,Mid Calf Socks,261,181
Woman Shoes,Boots,122.5,129.5
Woman Shoes,Peep Toe,216.67,226.33
Woman Shoes,Peep Toe,62,62
Man Shoes,Sneakers,"1,160.00","1,044.00"
Woman Shoes,Boots,186.67,189
Man Shoes,Derby,540,444
Woman Shoes,Sandals,108,97
Man Shoes,Sneakers,773.33,655.33
Woman Shoes,Sandals,30,33
Woman Shoes,Sandals,105,112
Woman Shoes,Sandals,35,38.33
Clothing,Quarter Socks,483.33,460
Clothing,Toe Cover Socks,57,58.33
Man Shoes,Sneakers,256.33,312.33
Man Shoes,Derby,814.33,735.33
Clothing,Invisible Socks,105,82
Clothing,Quarter Socks,"1,566.00","1,618.00"
Man Shoes,Derby,270,326
Woman Shoes,Peep Toe,14.33,17.33
Woman Shoes,Sandals,93.33,91.67
Woman Shoes,Sandals,65,48
Clothing,Mid Calf Socks,72,101
Woman Shoes,Peep Toe,200.67,214.33
Woman Shoes,Peep Toe,12.33,13.67
Clothing,Invisible Socks,245,273
Man Shoes,Derby,270,256
Woman Shoes,Boots,227.5,281.5
Woman Shoes,Peep Toe,2,2.5
Woman Shoes,Peep Toe,391,425
Woman Shoes,Peep Toe,18.5,19
Clothing,Quarter Socks,50,53
Woman Shoes,Boots,455,523.5
Woman Shoes,Peep Toe,145,167
Woman Shoes,Peep Toe,27.5,30.5
Clothing,Quarter Socks,183.33,216
Woman Shoes,Boots,70,104.5
Man Shoes,Sneakers,"2,320.00","1,925.00"
Man Shoes,Derby,373.33,438.33
Woman Shoes,Boots,595,792
Woman Shoes,Peep Toe,135,148
Woman Shoes,Peep Toe,108.33,114.67
Woman Shoes,Peep Toe,21,24
Woman Shoes,Peep Toe,55,77
Woman Shoes,Boots,350,465.5
Woman Shoes,Boots,245,270
Woman Shoes,Boots,332.5,389.5
Woman Shoes,Peep Toe,16.67,20
Woman Shoes,Peep Toe,291.67,307.67
Woman Shoes,Peep Toe,13.67,16.67
Man Shoes,Sneakers,773.33,785
Man Shoes,Derby,180,213.33
Woman Shoes,Boots,35,36
Woman Shoes,Peep Toe,42.5,47
Woman Shoes,Peep Toe,"1,015.00","1,090.00"
Woman Shoes,Peep Toe,26.5,27.5
Clothing,Quarter Socks,525,519
Clothing,Mid Calf Socks,18,17
Woman Shoes,Boots,140,150.5
Man Shoes,Oxford,"1,192.00","1,227.50"
Woman Shoes,Peep Toe,870,"1,002.00"
Woman Shoes,Peep Toe,70,82
Woman Shoes,Peep Toe,150,162
Woman Shoes,Boots,198.33,266
Woman Shoes,Loafers,440,491
Man Shoes,Derby,540,542
Clothing,Quarter Socks,325,334
Woman Shoes,Peep Toe,280,284.33
Woman Shoes,Peep Toe,18.33,18.67
Woman Shoes,Peep Toe,14,16
Clothing,Extra Low Cut Socks,317.5,357.5
Man Shoes,Sneakers,769,741
Woman Shoes,Boots,525,603
Man Shoes,Sneakers,256.33,247.67
Woman Shoes,Boots,350,361
Clothing,Quarter Socks,504,546.67
Man Shoes,Derby,540,506
Woman Shoes,Sandals,110,94
Woman Shoes,Sandals,35,40.5
Woman Shoes,Boots,58.33,79.67
Man Shoes,Sneakers,773.33,884
Clothing,Extra Low Cut Socks,508,506
Man Shoes,Derby,"2,443.00","1,772.00"
Woman Shoes,Peep Toe,480,531
Woman Shoes,Peep Toe,125,137
Woman Shoes,Boots,630,691
Woman Shoes,Boots,128.33,139.67
Clothing,Quarter Socks,283.33,297
Man Shoes,Derby,"1,221.50","1,229.00"
Man Shoes,Oxford,794.67,652.67
Woman Shoes,Boots,595,898
Clothing,Mid Calf Socks,270,183
Woman Shoes,Peep Toe,20,21
Woman Shoes,Peep Toe,609,685
Woman Shoes,Peep Toe,37,41
Man Shoes,Oxford,794.67,765.33
Clothing,Mid Calf Socks,252,248
Clothing,Mid Calf Socks,72,84
Clothing,Toe Cover Socks,153,175
Man Shoes,Sneakers,765,654.67
Woman Shoes,Sandals,25,29
Man Shoes,Sneakers,565,583
Woman Shoes,Boots,297.5,330
Woman Shoes,Boots,280,219
Man Shoes,Oxford,247.33,290.33
Man Shoes,Oxford,247.33,284.67
Clothing,Mid Calf Socks,108,96
Woman Shoes,Boots,140,123.33
Man Shoes,Sneakers,765,744.33
Woman Shoes,Stilletto,8,8
Woman Shoes,Pump,636,716
Man Shoes,Sneakers,765,721.67
Woman Shoes,Stilletto,111.5,130
Woman Shoes,Boots,175,223
Woman Shoes,Sandals,33.33,42.33
Woman Shoes,Sandals,45,55.5
Clothing,Extra Low Cut Socks,889,876.5
Man Shoes,Sneakers,"2,320.00","1,965.00"
Man Shoes,Sneakers,765,794.67
Man Shoes,Derby,180,199
Clothing,Quarter Socks,400,520.5
Man Shoes,Sneakers,565,524
Clothing,Mid Calf Socks,135,150.5
Woman Shoes,Peep Toe,114,150
Man Shoes,Derby,180,176.33
Woman Shoes,Peep Toe,660,936
Woman Shoes,Peep Toe,26.67,22.33
Clothing,Mid Calf Socks,30,27.67
Man Shoes,Derby,814.33,669.33
Woman Shoes,Sandals,81,91.5
Woman Shoes,Sandals,45,58.67
Woman Shoes,Peep Toe,174,184
Woman Shoes,Peep Toe,110,112
Woman Shoes,Boots,245,237
Woman Shoes,Sandals,33.33,35.67
Woman Shoes,Sandals,75,81
Woman Shoes,Peep Toe,175,207.33
Woman Shoes,Peep Toe,367.5,455.5
Clothing,Quarter Socks,383.33,430.33
Man Shoes,Derby,560,653.5
Woman Shoes,Peep Toe,162.5,177
Man Shoes,Sneakers,765,689.67
Woman Shoes,Boots,186.67,208
Clothing,Quarter Socks,468,481.33
Clothing,Quarter Socks,300,379
Woman Shoes,Boots,315,362
Clothing,Invisible Socks,513.33,594.67
Man Shoes,Sneakers,773.33,746.67
Woman Shoes,Peep Toe,31.67,31.33
Woman Shoes,Peep Toe,93.33,106.33
Woman Shoes,Peep Toe,100,105
Clothing,Quarter Socks,350,374.33
Woman Shoes,Peep Toe,15,19
Woman Shoes,Sandals,210,162
Man Shoes,Sneakers,256.33,226.67
Woman Shoes,Peep Toe,7.67,8.33
Woman Shoes,Boots,70,84
Man Shoes,Sneakers,773.33,682.67
Woman Shoes,Peep Toe,17.5,19
Woman Shoes,Peep Toe,140,159.5
Man Shoes,Derby,"2,443.00","2,646.00"
Woman Shoes,Boots,70,78.67
Woman Shoes,Boots,326.67,429.67
Clothing,Mid Calf Socks,58.5,78
Man Shoes,Sneakers,765,762
Man Shoes,Derby,180,186.33
Man Shoes,Sneakers,"2,295.00","2,410.00"
Clothing,Invisible Socks,"2,030.00","2,541.00"
Clothing,Toe Cover Socks,21,27.33
Woman Shoes,Boots,151.67,141.33
Woman Shoes,Peep Toe,5,6
Woman Shoes,Peep Toe,75,57
Woman Shoes,Boots,472.5,488.5
Woman Shoes,Peep Toe,20,28
Woman Shoes,Loafers,366.67,422
Man Shoes,Oxford,371,301
Woman Shoes,Peep Toe,290,286
Woman Shoes,Peep Toe,37.5,38.5
Woman Shoes,Boots,350,275
Woman Shoes,Peep Toe,182.5,188.5
Woman Shoes,Peep Toe,46,48
Man Shoes,Sneakers,"2,320.00","2,093.00"
Woman Shoes,Stilletto,16,16.5
Woman Shoes,Sandals,5,6
Woman Shoes,Boots,105,79.33
Woman Shoes,Sandals,5,6.5
Woman Shoes,Boots,151.67,138
Woman Shoes,Sandals,32.5,31.5
Clothing,Mid Calf Socks,21,24
Man Shoes,Sneakers,"2,295.00","2,879.00"
Woman Shoes,Boots,186.67,241.33
Man Shoes,Sneakers,"2,295.00","2,090.00"
Woman Shoes,Sandals,85,99
Woman Shoes,Sandals,80,85
Clothing,Mid Calf Socks,57,68
Woman Shoes,Peep Toe,195.5,211.5
Woman Shoes,Peep Toe,22.67,26
Woman Shoes,Peep Toe,19.33,21
Woman Shoes,Peep Toe,6.67,7
Man Shoes,Sneakers,256.33,233.67
Clothing,Invisible Socks,163.33,180
Clothing,Mid Calf Socks,30,35.67
Clothing,Invisible Socks,70,71
Woman Shoes,Peep Toe,25,26
Woman Shoes,Stilletto,87,93
Woman Shoes,Peep Toe,96.67,122.33
Woman Shoes,Peep Toe,43.33,60
Woman Shoes,Peep Toe,18.5,18.5
Man Shoes,Sneakers,765,618
Woman Shoes,Peep Toe,16.67,18
Man Shoes,Oxford,"2,384.00","1,464.00"
Woman Shoes,Loafers,137.5,162.5
Clothing,Mid Calf Socks,189,213
Man Shoes,Oxford,"2,384.00","2,266.00"
Woman Shoes,Peep Toe,2.5,2.5
Woman Shoes,Peep Toe,300,330
Woman Shoes,Sandals,70,75
Woman Shoes,Boots,338.33,372
Man Shoes,Sneakers,256.33,229.33
Woman Shoes,Peep Toe,690,709
Woman Shoes,Peep Toe,60,72
Woman Shoes,Peep Toe,20,19.67
Woman Shoes,Stilletto,231,249
Clothing,Quarter Socks,"1,080.00","1,178.00"
Clothing,Invisible Socks,70,86
Clothing,Quarter Socks,450,379
Woman Shoes,Peep Toe,116,117.33
Woman Shoes,Peep Toe,95,76
Woman Shoes,Peep Toe,130,97
Woman Shoes,Peep Toe,217.5,285
Woman Shoes,Sandals,162,214
Woman Shoes,Sandals,35,40.67
Woman Shoes,Boots,256.67,215
Woman Shoes,Loafers,247.5,199
Man Shoes,Oxford,"1,215.00","1,182.00"
Clothing,Quarter Socks,432,567
Clothing,Mid Calf Socks,72,89
Man Shoes,Derby,540,585
Woman Shoes,Boots,70,94.5
Woman Shoes,Peep Toe,20,21
Woman Shoes,Boots,35,37
Woman Shoes,Peep Toe,56,65
Woman Shoes,Peep Toe,108.67,123.67
Woman Shoes,Peep Toe,14.67,15
Woman Shoes,Peep Toe,140,150
Man Shoes,Sneakers,773.33,702
Woman Shoes,Peep Toe,19,19.67
Clothing,Quarter Socks,504,537.33
Woman Shoes,Peep Toe,96.67,107.67
Woman Shoes,Peep Toe,95,102
Woman Shoes,Peep Toe,175,176
Man Shoes,Sneakers,256.33,231.67
Woman Shoes,Peep Toe,400,469
Woman Shoes,Peep Toe,35,38
Woman Shoes,Peep Toe,27,32
Woman Shoes,Pump,636,693.5
Woman Shoes,Peep Toe,58,65.33
Woman Shoes,Peep Toe,140,152
Woman Shoes,Loafers,715,823
Clothing,Invisible Socks,"1,960.00","2,123.00"
Clothing,Quarter Socks,756,808.5
Man Shoes,Sneakers,769,651
Woman Shoes,Boots,490,522
Man Shoes,Sneakers,"2,295.00","2,152.00"
Man Shoes,Oxford,742,695
Woman Shoes,Boots,175,188
Man Shoes,Oxford,"2,384.00","1,855.00"
Woman Shoes,Peep Toe,183.67,179
Clothing,Quarter Socks,27,32.5
Woman Shoes,Boots,140,157
Man Shoes,Derby,"2,443.00","2,511.00"
Woman Shoes,Peep Toe,130.33,132
Woman Shoes,Peep Toe,80,94
Woman Shoes,Peep Toe,2.5,2.5
Woman Shoes,Peep Toe,560,610
Man Shoes,Sneakers,"2,320.00","2,152.00"
Woman Shoes,Sandals,70,95
Woman Shoes,Sandals,145,203
Clothing,Mid Calf Socks,112.5,106.5
Man Shoes,Derby,850.5,808
Man Shoes,Sneakers,"1,160.00","1,404.00"
Woman Shoes,Peep Toe,4.67,6.67
Man Shoes,Oxford,"1,192.00","1,427.50"
Clothing,Mid Calf Socks,36,48.67
Man Shoes,Sneakers,384.5,327
Clothing,Quarter Socks,750,"1,051.00"
Woman Shoes,Sandals,60,89.33
Woman Shoes,Sandals,80,85
Woman Shoes,Peep Toe,100,133
Woman Shoes,Peep Toe,500,399
Woman Shoes,Peep Toe,20,20.67
Man Shoes,Derby,"2,443.00","2,272.00"
Woman Shoes,Sandals,18,22.5
Woman Shoes,Sandals,5,5.5
Woman Shoes,Boots,35,37.67
Woman Shoes,Stilletto,16,17
Woman Shoes,Pump,159,192
Woman Shoes,Sandals,5,5.5
Woman Shoes,Sandals,90,96
Woman Shoes,Stilletto,183,209
Woman Shoes,Boots,525,536.5
Woman Shoes,Loafers,412.5,581
Woman Shoes,Peep Toe,15,20
Woman Shoes,Loafers,91.67,129.67
Man Shoes,Derby,180,172.67
Woman Shoes,Peep Toe,20,24
Man Shoes,Derby,850.5,931
Man Shoes,Derby,567,728
Woman Shoes,Boots,630,504
Woman Shoes,Sandals,47.5,38.5
Woman Shoes,Boots,326.67,319
Clothing,Mid Calf Socks,51,49
Clothing,Mid Calf Socks,126,98
Man Shoes,Oxford,"2,384.00","2,243.00"
Woman Shoes,Sandals,87,72.33
Woman Shoes,Sandals,13.33,10.67
Woman Shoes,Peep Toe,15.33,17
Clothing,Quarter Socks,504,562
Woman Shoes,Boots,227.5,268.5
Man Shoes,Derby,180,169.33
Woman Shoes,Peep Toe,193,261
Woman Shoes,Peep Toe,1.33,1.67
Woman Shoes,Peep Toe,150.5,158
Woman Shoes,Peep Toe,15,17.67
Woman Shoes,Peep Toe,525,730
Woman Shoes,Peep Toe,40,55
Clothing,Mid Calf Socks,162,205
Woman Shoes,Boots,297.5,405
Woman Shoes,Stilletto,74.33,83.67
Woman Shoes,Peep Toe,135,164
Woman Shoes,Peep Toe,212.67,245.67
Man Shoes,Derby,270,245.5
Man Shoes,Sneakers,"1,160.00",889.5
Woman Shoes,Loafers,18.33,16
Man Shoes,Derby,"1,701.00","1,607.00"
Clothing,Quarter Socks,483.33,532.33
Man Shoes,Sneakers,"1,147.50","1,023.50"
Man Shoes,Sneakers,"1,147.50",880.5
Woman Shoes,Boots,210,201
Clothing,Quarter Socks,216.67,330
Woman Shoes,Boots,315,331.5
Woman Shoes,Boots,268.33,296.33
Clothing,Mid Calf Socks,189,141
Woman Shoes,Peep Toe,140,182.33
Clothing,Extra Low Cut Socks,"1,207.00","1,338.00"
Woman Shoes,Peep Toe,258,321
Woman Shoes,Peep Toe,12.5,10.5
Woman Shoes,Peep Toe,301,450
Man Shoes,Sneakers,"1,147.50","1,034.00"
Man Shoes,Derby,"1,701.00","1,711.00"
Woman Shoes,Peep Toe,50,53.67
Woman Shoes,Peep Toe,480,493
Woman Shoes,Peep Toe,406,398
Woman Shoes,Peep Toe,30,36
Woman Shoes,Boots,175,185
Woman Shoes,Peep Toe,11.67,13.67
Woman Shoes,Peep Toe,12.5,13.5
Man Shoes,Sneakers,773.33,703
Woman Shoes,Sandals,5,5.5
Woman Shoes,Sandals,67.5,73
Woman Shoes,Stilletto,69,79.67
Clothing,Mid Calf Socks,31.5,41
Woman Shoes,Boots,140,159.33
Woman Shoes,Sandals,60,86
Man Shoes,Derby,814.33,862
Man Shoes,Sneakers,"2,320.00","1,926.00"
Woman Shoes,Sandals,90,107
Woman Shoes,Peep Toe,110,102
Woman Shoes,Peep Toe,551,549
Woman Shoes,Peep Toe,22,21
Woman Shoes,Peep Toe,13,11
Clothing,Mid Calf Socks,27,39.5
Woman Shoes,Peep Toe,754,987
Woman Shoes,Peep Toe,62.5,79
Woman Shoes,Boots,70,99
Woman Shoes,Peep Toe,232,253.33
Clothing,Mid Calf Socks,117,131
Woman Shoes,Peep Toe,75,94
Woman Shoes,Peep Toe,187.5,190.5
Clothing,Quarter Socks,135,133.5
Woman Shoes,Peep Toe,344,389
Man Shoes,Sneakers,"1,160.00","1,425.50"
Clothing,Mid Calf Socks,108,125
Man Shoes,Oxford,607.5,561
Man Shoes,Sneakers,"1,147.50","1,101.50"
Woman Shoes,Peep Toe,85,95
Woman Shoes,Peep Toe,52,68
Man Shoes,Derby,560,488
Woman Shoes,Peep Toe,8,9.67
Woman Shoes,Peep Toe,200,206
Woman Shoes,Peep Toe,55,59.5
Woman Shoes,Peep Toe,35,42.67
Woman Shoes,Peep Toe,525,595
Woman Shoes,Peep Toe,27,33
Woman Shoes,Peep Toe,14.67,20.33
Woman Shoes,Peep Toe,342.5,243.5
Woman Shoes,Peep Toe,11,16
Man Shoes,Sneakers,765,662
Woman Shoes,Loafers,385,422
Woman Shoes,Boots,105,115.67
Woman Shoes,Peep Toe,9.33,10.67
Woman Shoes,Peep Toe,150,157
Woman Shoes,Boots,326.67,327
Woman Shoes,Boots,910,"1,048.00"
Man Shoes,Sneakers,"2,295.00","2,002.00"
Woman Shoes,Peep Toe,21.33,26.33
Woman Shoes,Peep Toe,1.33,1.33
Woman Shoes,Boots,122.5,137.5
Woman Shoes,Peep Toe,50,70
Woman Shoes,Peep Toe,92,100
Woman Shoes,Peep Toe,20.67,24.33
Woman Shoes,Peep Toe,24,24
Woman Shoes,Peep Toe,21.33,21.33
Woman Shoes,Stilletto,103.5,107.5
Woman Shoes,Peep Toe,15.33,18
Man Shoes,Sneakers,256.33,207.33
Man Shoes,Sneakers,188.33,168.33
Woman Shoes,Boots,17.5,18.5
Woman Shoes,Peep Toe,300,349
Woman Shoes,Peep Toe,35,36.5
Woman Shoes,Peep Toe,13.5,14
Man Shoes,Sneakers,188.33,188.67
Man Shoes,Sneakers,765,800.33
Woman Shoes,Boots,70,97
Woman Shoes,Peep Toe,90,100
Clothing,Quarter Socks,550,634.5
Clothing,Quarter Socks,166.67,131.33
Man Shoes,Derby,373.33,355.33
Woman Shoes,Boots,140,157
Man Shoes,Sneakers,"1,147.50","1,095.50"
Woman Shoes,Peep Toe,43.33,45
Woman Shoes,Peep Toe,5.5,6.5
Man Shoes,Sneakers,765,682.33
Man Shoes,Derby,567,496.33
Clothing,Extra Low Cut Socks,"1,842.00","2,588.00"
Woman Shoes,Peep Toe,8.33,9
Clothing,Quarter Socks,513,608
Woman Shoes,Boots,280,291.67
Woman Shoes,Boots,315,349
Woman Shoes,Peep Toe,120,130
Woman Shoes,Peep Toe,32,38
Man Shoes,Derby,567,557.67
Clothing,Quarter Socks,468,520.67
Man Shoes,Sneakers,"1,147.50","1,034.00"
Woman Shoes,Sandals,75,99.5
Woman Shoes,Sandals,32.5,38
Clothing,Toe Cover Socks,31.5,26.5
Man Shoes,Oxford,"1,215.00","1,129.00"
Woman Shoes,Peep Toe,675,783
Man Shoes,Sneakers,"1,160.00","1,105.00"
Clothing,Mid Calf Socks,126,133.5
Woman Shoes,Sandals,36.67,43
Woman Shoes,Loafers,440,453.33
Woman Shoes,Boots,70,81.5
Man Shoes,Derby,567,491
Clothing,Quarter Socks,783,938
Woman Shoes,Stilletto,29,34
Woman Shoes,Peep Toe,312.5,341
Woman Shoes,Peep Toe,67.5,79
Woman Shoes,Peep Toe,32,36
Man Shoes,Sneakers,"2,320.00","2,094.00"
Woman Shoes,Boots,175,201.67
Woman Shoes,Pump,795,886
Man Shoes,Sneakers,"2,295.00","2,220.00"
Clothing,Quarter Socks,522,483.67
Woman Shoes,Sandals,60,76.5
Woman Shoes,Sandals,135,168
Man Shoes,Sneakers,765,850.67
Woman Shoes,Peep Toe,600,618
Woman Shoes,Peep Toe,21.33,23
Man Shoes,Sneakers,"2,320.00","2,592.00"
Woman Shoes,Stilletto,55.67,61.33
Man Shoes,Sneakers,765,727.33
Woman Shoes,Sandals,70,77
Woman Shoes,Sandals,41.67,44.67
Clothing,Quarter Socks,90,105.33
Clothing,Quarter Socks,950,"1,049.00"
Woman Shoes,Peep Toe,175,233.5
Woman Shoes,Peep Toe,12.5,11.5
Man Shoes,Sneakers,282.5,276.5
Man Shoes,Sneakers,"2,320.00","2,001.00"
Clothing,Quarter Socks,486,522
Woman Shoes,Boots,46.67,60
Woman Shoes,Sandals,95,111
Woman Shoes,Sandals,24,27.33
Man Shoes,Sneakers,256.33,301.67
Clothing,Quarter Socks,216.67,259.33
Clothing,Mid Calf Socks,49.5,66.5
Man Shoes,Sneakers,773.33,802
Woman Shoes,Peep Toe,309.5,418
Woman Shoes,Peep Toe,9.33,13.67
Woman Shoes,Boots,455,498
Man Shoes,Sneakers,769,699
Woman Shoes,Peep Toe,15,15.5
Woman Shoes,Pump,238.5,260
Clothing,Mid Calf Socks,27,27.5
Man Shoes,Sneakers,"1,147.50","1,093.50"
Woman Shoes,Peep Toe,163,131.5
Woman Shoes,Peep Toe,5.5,7
Woman Shoes,Boots,23.33,17
Woman Shoes,Sandals,130,122
Woman Shoes,Sandals,20,19.67
Man Shoes,Derby,"1,221.50","1,381.00"
Woman Shoes,Peep Toe,38.67,52.33
Woman Shoes,Loafers,"1,430.00","1,493.00"
Woman Shoes,Peep Toe,2,2
Woman Shoes,Peep Toe,62,69
Man Shoes,Derby,270,268.5
Woman Shoes,Sandals,41.67,53.33
Woman Shoes,Sandals,234,299
Woman Shoes,Boots,945,"1,323.00"
Man Shoes,Sneakers,"2,295.00","2,291.00"
Woman Shoes,Peep Toe,96,128
Woman Shoes,Peep Toe,225,308
Woman Shoes,Boots,326.67,367.33
Man Shoes,Sneakers,"2,295.00","2,196.00"
Woman Shoes,Boots,268.33,301.33
Woman Shoes,Sandals,56.67,62.67
Woman Shoes,Sandals,45,51
Man Shoes,Derby,540,563
Woman Shoes,Sandals,7.5,10
Woman Shoes,Sandals,81,76
Man Shoes,Sneakers,"1,147.50",806
Woman Shoes,Peep Toe,62.5,85
Woman Shoes,Boots,507.5,674
Clothing,Mid Calf Socks,85.5,76
Clothing,Extra Low Cut Socks,508,575
Man Shoes,Oxford,"1,192.00","1,117.50"
Woman Shoes,Boots,186.67,211
Clothing,Quarter Socks,300,308.67
Woman Shoes,Peep Toe,47.5,54.5
Woman Shoes,Peep Toe,87.5,90
Clothing,Quarter Socks,405,430
Woman Shoes,Peep Toe,480,516
Woman Shoes,Peep Toe,30,29
Woman Shoes,Peep Toe,31.67,34.33
Woman Shoes,Boots,140,142
Man Shoes,Oxford,"2,384.00","2,296.00"
Clothing,Quarter Socks,133.33,146.67
Man Shoes,Sneakers,"2,320.00","2,736.00"
Woman Shoes,Peep Toe,377,411
Woman Shoes,Peep Toe,100,120
Woman Shoes,Peep Toe,2.5,2.5
Clothing,Invisible Socks,840,908
Woman Shoes,Sandals,75,82
Woman Shoes,Sandals,42.5,47.5
Clothing,Quarter Socks,162,227.5
Woman Shoes,Peep Toe,217.33,225.67
Woman Shoes,Stilletto,24,29.5
Woman Shoes,Boots,332.5,383.5
Clothing,Toe Cover Socks,30,30.33
Woman Shoes,Sandals,30,32.5
Woman Shoes,Sandals,52.5,59.5
Man Shoes,Derby,180,173
Woman Shoes,Peep Toe,685,968
Woman Shoes,Peep Toe,100,82
Woman Shoes,Peep Toe,33,47.5
Man Shoes,Sneakers,"2,295.00","2,132.00"
Woman Shoes,Peep Toe,700,832
Woman Shoes,Peep Toe,43.33,55.33
Woman Shoes,Peep Toe,19.5,27
Man Shoes,Sneakers,180,199
Man Shoes,Sneakers,"2,320.00","2,153.00"
Woman Shoes,Peep Toe,70,76
Woman Shoes,Peep Toe,183.33,202.67
Man Shoes,Oxford,"2,384.00","2,984.00"
Clothing,Mid Calf Socks,84,89.67
Woman Shoes,Boots,338.33,474
Man Shoes,Oxford,247.33,232.33
Woman Shoes,Sandals,9,7.33
Woman Shoes,Sandals,72.5,58.5
Woman Shoes,Boots,630,720
Woman Shoes,Peep Toe,667,936
Woman Shoes,Peep Toe,5,4
Man Shoes,Derby,540,605
Woman Shoes,Sandals,99,127
Woman Shoes,Sandals,40,56.67
Woman Shoes,Peep Toe,490,518.5
Woman Shoes,Peep Toe,27.5,27
Man Shoes,Sneakers,"2,320.00","2,287.00"
Woman Shoes,Peep Toe,115,115
Woman Shoes,Peep Toe,350,392
Woman Shoes,Boots,315,355
Man Shoes,Sneakers,773.33,682.67
Man Shoes,Sneakers,"2,295.00","2,026.00"
Clothing,Toe Cover Socks,63,72.5
Man Shoes,Sneakers,"1,147.50","1,047.00"
Woman Shoes,Peep Toe,10,11
Woman Shoes,Peep Toe,675,830
Woman Shoes,Sandals,150,165
Man Shoes,Sneakers,765,756
Woman Shoes,Peep Toe,15,18
Woman Shoes,Boots,665,765
Woman Shoes,Peep Toe,64,62
Woman Shoes,Peep Toe,6,6
Man Shoes,Derby,814.33,771.67
Woman Shoes,Sandals,69,74
Woman Shoes,Sandals,100,106
Man Shoes,Derby,"2,443.00","2,508.00"
Man Shoes,Derby,270,296
Woman Shoes,Boots,116.67,154.67
Clothing,Mid Calf Socks,81,93
Woman Shoes,Peep Toe,609,679
Woman Shoes,Peep Toe,60,60
Woman Shoes,Peep Toe,16.67,16.67
Man Shoes,Oxford,"2,384.00","2,708.00"
Woman Shoes,Sandals,99,129
Woman Shoes,Sandals,67.5,89
Man Shoes,Sneakers,565,692
Woman Shoes,Sandals,26.67,32.33
Man Shoes,Oxford,794.67,867.33
Clothing,Mid Calf Socks,48,65.33
Woman Shoes,Boots,326.67,423.33
Man Shoes,Oxford,247.33,279.67
Woman Shoes,Peep Toe,43.33,56.33
Woman Shoes,Peep Toe,3.67,4.67
Man Shoes,Oxford,"2,384.00","2,192.00"
Clothing,Mid Calf Socks,90,96.33
Man Shoes,Sneakers,"1,160.00","1,061.50"
Woman Shoes,Sandals,30,31.5
Woman Shoes,Sandals,1.67,1.67
Woman Shoes,Boots,81.67,99.33
Man Shoes,Sneakers,773.33,628
Woman Shoes,Peep Toe,115,126
Woman Shoes,Peep Toe,16,16.33
Woman Shoes,Boots,297.5,366.5
Woman Shoes,Peep Toe,50,55
Clothing,Mid Calf Socks,36,47
Woman Shoes,Peep Toe,100,107.33
Woman Shoes,Peep Toe,1.67,1.67
Man Shoes,Derby,"1,701.00","1,538.00"
Man Shoes,Sneakers,"2,295.00","1,885.00"
Clothing,Toe Cover Socks,162,178
Woman Shoes,Boots,192.5,194
Man Shoes,Derby,"1,120.00","1,102.00"
Clothing,Quarter Socks,50,50
Woman Shoes,Boots,70,81.33
Woman Shoes,Peep Toe,130,170
Woman Shoes,Peep Toe,325,315
Woman Shoes,Peep Toe,275,293.5
Woman Shoes,Peep Toe,16,19.5
Man Shoes,Sneakers,"1,160.00",702
Woman Shoes,Peep Toe,507.5,703.5
Woman Shoes,Peep Toe,150,223
Clothing,Mid Calf Socks,84,62
Woman Shoes,Boots,"1,015.00","1,446.00"
Man Shoes,Sneakers,773.33,773.33
Woman Shoes,Stilletto,39.67,42.33
Man Shoes,Derby,270,205.5
Woman Shoes,Peep Toe,21.33,26.67
Woman Shoes,Peep Toe,13.67,19
Woman Shoes,Peep Toe,10,13
Clothing,Quarter Socks,90,99
Woman Shoes,Peep Toe,105,111.67
Woman Shoes,Peep Toe,130,137
Woman Shoes,Peep Toe,210,222
Woman Shoes,Peep Toe,10.5,11.5
Woman Shoes,Peep Toe,290,302.5
Woman Shoes,Peep Toe,5.33,6.33
Woman Shoes,Peep Toe,4.67,5.33
Man Shoes,Sneakers,765,654
Woman Shoes,Peep Toe,80,86
Woman Shoes,Peep Toe,32,32.5
Man Shoes,Derby,567,654
Man Shoes,Oxford,"2,384.00","2,342.00"
Woman Shoes,Sandals,57.5,66.5
Woman Shoes,Sandals,36,39.5
Man Shoes,Derby,540,488
Woman Shoes,Peep Toe,53.5,55.5
Woman Shoes,Peep Toe,9,10.5
Woman Shoes,Peep Toe,43,50
Woman Shoes,Peep Toe,48,53.5
Woman Shoes,Peep Toe,10.5,11.5
Man Shoes,Derby,"1,701.00","1,412.00"
Man Shoes,Derby,"1,221.50","1,362.00"
Woman Shoes,Peep Toe,81.5,112.5
Man Shoes,Derby,180,155.67
Woman Shoes,Sandals,81,85
Woman Shoes,Sandals,10,12
Woman Shoes,Sandals,6,6.67
Woman Shoes,Sandals,35,36.33
Man Shoes,Derby,270,259.5
Woman Shoes,Boots,910,"1,040.00"
Woman Shoes,Boots,700,759
Clothing,Quarter Socks,"1,250.00",997
Man Shoes,Sneakers,769,733
Woman Shoes,Sandals,100,80.33
Woman Shoes,Sandals,32.5,32.5
Woman Shoes,Boots,175,147
Woman Shoes,Peep Toe,225,224.67
